event_id,name,status,time,yes_rsvp_count,group_urlname
250170121,Konkan Coast Geological Tour,past,2018-04-28 00:30:00,1,Pune-Travel-Club
249861431,Kalsubai Night Trek | Multiple Batches in April &amp; May,past,2018-04-28 12:00:00,3,Pune-Travel-Club
249488805,Bali and Gili Islands- Scuba diving special,past,2018-04-28 14:44:00,4,Pune-Travel-Club
249488812,Bali and Gili Islands- Scuba diving special,past,2018-04-28 14:44:00,5,Pune-Travel-Club
238304361,How to Approach a Multi-Class (classification) Problem Using H2O,past,2017-03-21 04:00:00,62,Pune-Artificial-Intelligence-Deep-Learning
242046434,Start Getting Your Feet Wet in Open Source Machine and Deep Learning,past,2017-08-10 04:30:00,155,Pune-Artificial-Intelligence-Deep-Learning
245581396,H2O World 2017,past,2017-12-04 17:00:00,32,Pune-Artificial-Intelligence-Deep-Learning
247631264,Webinar: Productionizing H2O Models using Sparkling Water,past,2018-02-21 05:30:00,64,Pune-Artificial-Intelligence-Deep-Learning
250238283,"Introduction to H2O.ai, H2O and Driverless AI",past,2018-05-01 05:30:00,69,Pune-Artificial-Intelligence-Deep-Learning
249588878,Startup Sundowner Pune,past,2018-04-28 12:00:00,69,91springboard-Pune
236603335,Validating your Startup Idea - Startup Saturday Pune,past,2017-01-14 04:30:00,74,sspune
ttwknmywdbpb,Startup Saturday Pune - Building an 'A' team,past,2017-02-11 04:30:00,87,sspune
237842096,Startup Saturday Pune - Women Entrepreneurs - Challenges & Road Ahead,past,2017-03-04 04:30:00,60,sspune
238201940,"Basics of Starting Up (Company,Partnership Agreements, Legal issues etc...)",past,2017-03-11 04:30:00,60,sspune
238458991,Kickstart Pune - BATTLE. PITCH. WIN.,past,2017-03-25 04:30:00,27,sspune
238735314,Free Women Entrepreneurs Mentoring Session in Pune,past,2017-03-31 09:30:00,10,sspune
238848900,"Startup Saturday Pune - Building a ""WOW Product""",past,2017-04-08 03:30:00,75,sspune
239402991,Startup Saturday - FUNDRAISING,past,2017-05-13 03:30:00,121,sspune
240441673,Startup Saturday Pune - Selling Like Your Life Depends On It,past,2017-06-10 03:30:00,104,sspune
241108317,HEADSTART - STARTUP SATURDAY JULY MEETUP,past,2017-07-08 03:30:00,92,sspune
242184224,HEADSTART - STARTUP SATURDAY AUGUST MEETUP,past,2017-08-12 03:30:00,54,sspune
242887303,STARTUP SATURDAY SEPTEMBER 2017 MEETUP,past,2017-09-09 03:30:00,84,sspune
243327829,STARTUP SATURDAY PUNE - WOMEN ENTREPRENEURS MEETUP,past,2017-09-23 03:30:00,38,sspune
243881618,HEADSTART - STARTUP SATURDAY OCTOBER MEETUP -BRANDING,past,2017-10-14 03:30:00,58,sspune
244717349,"STARTUP GROWTH - STAND, WALK, THEN RUN APPROACH",past,2017-11-11 03:30:00,56,sspune
245297315,Startup Saturday Pune - IoT (Internet Of Things) Meetup,past,2017-12-09 03:30:00,90,sspune
246431228,Startup Saturday Pune - Social Innovation & Entrepreneurship in related Sectors,past,2018-01-13 03:30:00,50,sspune
247418590,STARTUP SATURDAY PUNE - DATA ANALYTICS & BIG DATA (DIGITAL WORLD),past,2018-02-17 03:30:00,44,sspune
248280941,STARTUP SATURDAY  PUNE. THEME : CUSTOMER AQUISITION ,past,2018-03-10 03:30:00,86,sspune
249347685,STARTUP SATURDAY PUNE - Minimum Viable Product...Proof Of Concept,past,2018-04-14 03:30:00,74,sspune
239691981,Ansible meetup,past,2017-06-03 05:00:00,81,Ansible-Pune
241357659,Ansible August meetup,past,2017-08-12 04:30:00,60,Ansible-Pune
243138821,Ansible October meetup,past,2017-10-07 04:30:00,79,Ansible-Pune
244832898,Ansible December meetup,past,2017-12-09 04:30:00,121,Ansible-Pune
246864663,Ansible February 2018 meetup,past,2018-02-10 04:30:00,90,Ansible-Pune
248437325,Ansible April 2018 meetup,past,2018-04-07 04:30:00,124,Ansible-Pune
240290047,Meet and greet for bootcamp organizers and instructors.,past,2017-06-04 13:00:00,2,SkewCode2
247733355,Unit Testing in Angular Applications,past,2018-02-17 04:00:00,4,SkewCode2
247923492,Introduction to AngularJs (Angular 5),past,2018-02-24 04:00:00,8,SkewCode2
247923801,JavaScript - Tricky Interview Questions,past,2018-03-03 06:00:00,6,SkewCode2
248568661,JavaScript - More Tricky Interview Questions,past,2018-03-10 06:00:00,1,SkewCode2
248160024,Building REST APIs with NodeJS and ExpressJS,past,2018-03-17 05:00:00,18,SkewCode2
248155368,"Asynchronous JavaScript - callbacks, promises and async/await",past,2018-03-24 06:00:00,31,SkewCode2
249181328,"Evolution of JavaScript Modules - commonJS, AMD/requireJS, ES6",past,2018-03-31 06:00:00,16,SkewCode2
249346504,Introduction to MongoDB,past,2018-04-10 15:00:00,37,SkewCode2
236254493,WordCamp Pune Volunteers' Workshop,past,2017-01-07 04:30:00,33,Pune-WordPress-Knowledge-Exchange
fldpgmywcbkb,WCPune 2017 Organiser Meetup,past,2017-01-07 09:30:00,14,Pune-WordPress-Knowledge-Exchange
236211981,Developing Accessibility-Ready WordPress Themes,past,2017-01-13 11:30:00,23,Pune-WordPress-Knowledge-Exchange
236894924,Beginners Workshop and Buildathon (Pre-WordCamp event),past,2017-01-14 04:30:00,22,Pune-WordPress-Knowledge-Exchange
236895266,Mixer Event (Pre-WordCamp Event),past,2017-01-14 11:30:00,16,Pune-WordPress-Knowledge-Exchange
237423480,WCPune Organisers' Meetup,past,2017-02-04 10:30:00,6,Pune-WordPress-Knowledge-Exchange
238821100,Pune WordEx Organiser Meetup,past,2017-04-01 10:30:00,9,Pune-WordPress-Knowledge-Exchange
239155947,Plan for the #GWTD3,past,2017-04-15 10:30:00,8,Pune-WordPress-Knowledge-Exchange
240187341,WordPress Birthday Celebration,past,2017-05-27 11:30:00,20,Pune-WordPress-Knowledge-Exchange
240595914,Organiser's Meetup,past,2017-06-10 11:00:00,9,Pune-WordPress-Knowledge-Exchange
241264160,Talk about Vue vs React 🔥,past,2017-07-07 11:30:00,17,Pune-WordPress-Knowledge-Exchange
241445085,Organiser's Meetup,past,2017-07-15 09:30:00,21,Pune-WordPress-Knowledge-Exchange
241440138,WordPress for Women Entrepreneurs,past,2017-07-15 10:30:00,27,Pune-WordPress-Knowledge-Exchange
242981630,WordPress over Coffee: Discussion about Gutenberg & WPTranslationDay 3,past,2017-09-02 12:30:00,15,Pune-WordPress-Knowledge-Exchange
243598868,Global WordPress Translation Day - #GWTD3,past,2017-09-30 09:30:00,31,Pune-WordPress-Knowledge-Exchange
244748454,do_action WordPress Charity Hackathon organiser meetup,past,2017-11-11 11:30:00,27,Pune-WordPress-Knowledge-Exchange
244858025,A makers' introduction to digital making with WordPress,past,2017-11-25 11:00:00,49,Pune-WordPress-Knowledge-Exchange
244858235,Casual WordPress Mixer,past,2017-12-02 11:30:00,39,Pune-WordPress-Knowledge-Exchange
244858178,do_action WordPress Charity Hackathon organiser meetup,past,2017-12-09 11:30:00,26,Pune-WordPress-Knowledge-Exchange
244858316,WordPress Lightning Showoff,past,2018-01-13 08:30:00,78,Pune-WordPress-Knowledge-Exchange
247797123,Pre-Event Planning Meeting for do_action WordPress Charity Hackathon,past,2018-02-17 11:30:00,17,Pune-WordPress-Knowledge-Exchange
245024549,do_action WordPress Charity Hackathon,past,2018-02-24 02:30:00,74,Pune-WordPress-Knowledge-Exchange
248496830,Discuss and learn about the new WordPress Editor : Gutenberg,past,2018-03-10 10:30:00,19,Pune-WordPress-Knowledge-Exchange
249458989,Casual WordPress meetup,past,2018-04-14 11:30:00,24,Pune-WordPress-Knowledge-Exchange
245252632,BlueRidge Meet,past,2017-11-27 10:30:00,6,BlueRidge-IT-meetup
245442982,BlueRidge Meet,past,2017-12-04 10:30:00,11,BlueRidge-IT-meetup
245252588,Data Science Ki Paathshala,past,2017-12-09 04:30:00,50,BlueRidge-IT-meetup
245778831,Data Science Ki Paathshala,past,2017-12-19 14:30:00,31,BlueRidge-IT-meetup
245802197,Blue Ridge It Meetup,past,2017-12-20 10:30:00,14,BlueRidge-IT-meetup
246056088,Data Science Ki Paathshala,past,2017-12-22 14:30:00,13,BlueRidge-IT-meetup
246056171,Data Science Ki Paathshala,past,2017-12-23 14:30:00,6,BlueRidge-IT-meetup
246186914,Blue Ridge Meetup,past,2017-12-27 10:30:00,2,BlueRidge-IT-meetup
246314764,Hypothesis Testing - Stats Inference,past,2018-01-02 14:30:00,18,BlueRidge-IT-meetup
246424698," Data Science Basics, Career Opp",past,2018-01-06 14:30:00,27,BlueRidge-IT-meetup
246424573, Statistical Inference Using Hypothesis Testing,past,2018-01-08 14:30:00,17,BlueRidge-IT-meetup
246230446,Blue Ridge Meetup,past,2018-01-18 10:30:00,5,BlueRidge-IT-meetup
246791700,Data Science Ki Paathshala - Batch2 (Orientation Session),past,2018-01-20 12:30:00,16,BlueRidge-IT-meetup
246791499,Data Science Ki Paathshala - Batch1,past,2018-01-20 14:30:00,11,BlueRidge-IT-meetup
246791575,Blue Ridge Meetup,past,2018-01-23 11:30:00,10,BlueRidge-IT-meetup
247083380,Data Science Ki Paathshala - Probability Basics(Batch 1),past,2018-01-26 14:30:00,10,BlueRidge-IT-meetup
247083456,Data Science Ki Paathshala - Batch2 (Orientation Session),past,2018-01-27 12:30:00,8,BlueRidge-IT-meetup
247152347,Blue Ridge Meetup,past,2018-01-31 11:30:00,1,BlueRidge-IT-meetup
247240317,Data Science Ki Paathshala - Batch2 (Orientation Session),past,2018-02-01 15:00:00,4,BlueRidge-IT-meetup
247152417,Blue Ridge Meetup,past,2018-02-02 11:30:00,2,BlueRidge-IT-meetup
247422368,Data Science Ki Paathshala - Naive Bayes Theorem N Conditional Probability,past,2018-02-03 14:30:00,6,BlueRidge-IT-meetup
247613274,Blue Ridge Meetup,past,2018-02-09 11:30:00,2,BlueRidge-IT-meetup
247614321,Blue Ridge Meetup,past,2018-02-10 12:30:00,1,BlueRidge-IT-meetup
247614385,Blue Ridge Meetup,past,2018-02-13 11:30:00,4,BlueRidge-IT-meetup
247916991,Data Science Ki Paathshala - Normal Distribution,past,2018-02-18 14:30:00,5,BlueRidge-IT-meetup
247917082,Blue Ridge Meetup,past,2018-02-20 11:00:00,3,BlueRidge-IT-meetup
247917192,Blue Ridge Meetup,past,2018-02-27 11:00:00,5,BlueRidge-IT-meetup
247917426,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-03 14:30:00,41,BlueRidge-IT-meetup
247917718,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-03 14:30:00,16,BlueRidge-IT-meetup
247917910,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-04 14:30:00,20,BlueRidge-IT-meetup
248374691,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-04 14:30:00,4,BlueRidge-IT-meetup
247917249,Blue Ridge Meetup,past,2018-03-06 11:00:00,6,BlueRidge-IT-meetup
247917754,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-10 10:30:00,20,BlueRidge-IT-meetup
247917771,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-10 10:30:00,9,BlueRidge-IT-meetup
247917924,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-11 14:30:00,17,BlueRidge-IT-meetup
247917805,Blue Ridge Meetup,past,2018-03-13 11:00:00,3,BlueRidge-IT-meetup
247917760,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-17 12:30:00,20,BlueRidge-IT-meetup
247917779,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-17 14:30:00,10,BlueRidge-IT-meetup
247917928,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-18 11:30:00,20,BlueRidge-IT-meetup
247917811,Blue Ridge Meetup,past,2018-03-20 11:00:00,5,BlueRidge-IT-meetup
247917763,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-24 12:30:00,18,BlueRidge-IT-meetup
247917782,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-24 14:00:00,15,BlueRidge-IT-meetup
247917936,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-25 12:45:00,11,BlueRidge-IT-meetup
247917815,Blue Ridge Meetup,past,2018-03-27 11:00:00,4,BlueRidge-IT-meetup
247917787,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-31 10:30:00,17,BlueRidge-IT-meetup
247917765,Data Science Ki Paathshala - Batch2 (ML Using Python),past,2018-03-31 11:30:00,4,BlueRidge-IT-meetup
248833221,Data Science Ki Paathshala - New Batch,past,2018-04-07 05:00:00,13,BlueRidge-IT-meetup
249087437,Data Science Ki Paathshala - New Batch,past,2018-04-07 11:30:00,11,BlueRidge-IT-meetup
248833337,Data Science Ki Paathshala - New Batch,past,2018-04-14 05:30:00,15,BlueRidge-IT-meetup
249792604,Data Science Ki Paathshala - New Batch,past,2018-04-18 11:30:00,5,BlueRidge-IT-meetup
249792574,Data Science Ki Paathshala - New Batch,past,2018-04-21 11:00:00,12,BlueRidge-IT-meetup
250012520,Data Science Ki Paathshala - New Batch,past,2018-04-28 06:10:00,22,BlueRidge-IT-meetup
250247186,Data Science Ki Paathshala - New Batch,past,2018-04-30 14:30:00,14,BlueRidge-IT-meetup
238693436,Free webinar on Big Data Analytics - Linear Regression,past,2017-03-25 10:30:00,4,meetup-group-mBrnrixQ
238794073,Free Online Program On Business Analytics - Logistic Regression,past,2017-04-01 10:30:00,10,meetup-group-mBrnrixQ
238976724,Free Online Trial Class On Big Data Analytics - Logistic Regression,past,2017-04-08 10:30:00,7,meetup-group-mBrnrixQ
239155112,Free Session On Business Analytics - Logistic Regression,past,2017-04-15 10:30:00,13,meetup-group-mBrnrixQ
239296839,Free Career Counselling Seminar on Data Analytics By Industry Experts,past,2017-04-22 05:30:00,6,meetup-group-mBrnrixQ
239294866,Data Analytics Linear Regression - Free Online Session,past,2017-04-22 10:30:00,8,meetup-group-mBrnrixQ
239296406,One Day Workshop on Big Data Analytics for All Industry Professionals,past,2017-04-29 04:30:00,5,meetup-group-mBrnrixQ
239447667,Batch Announcement-Real Time Industry Use Case Based Advance Business Analytics,past,2017-04-29 08:30:00,3,meetup-group-mBrnrixQ
239453796,Free Seminar On Big Data Analytics Career Scope and Industry Demand,past,2017-04-29 10:30:00,7,meetup-group-mBrnrixQ
239563715,Free Online Session On Big Data Analytics - Logistic Regression,past,2017-04-29 10:30:00,4,meetup-group-mBrnrixQ
239690011,Free Online Session On Big Data - Business Analytics,past,2017-05-06 10:30:00,11,meetup-group-mBrnrixQ
239690157,Free Seminar On Data Analytics In Industries to Operational Excellence,past,2017-05-06 10:30:00,8,meetup-group-mBrnrixQ
239875090,Free Online Session - Data Analytics In Operational Excellence,past,2017-05-13 10:30:00,8,meetup-group-mBrnrixQ
239875316,Free Seminar - Data Analytics Demand & as most promising career of 21st Century,past,2017-05-13 10:30:00,5,meetup-group-mBrnrixQ
240106325,Free Counselling By Experts  - Enhance Your Career Prospects In Analytics,past,2017-05-20 10:30:00,2,meetup-group-mBrnrixQ
240107004,Free Webinar On Analytics Linear Regression with Advance Tool,past,2017-05-20 10:30:00,1,meetup-group-mBrnrixQ
239955588,"Free Seminar - Big Data Analytics Implementation, Industry Demand & Career Scope",past,2017-05-21 10:30:00,6,meetup-group-mBrnrixQ
240236207,"Free Seminar on Big Data Analytics Industry Demand, Expectations & Career Path",past,2017-05-27 10:30:00,9,meetup-group-mBrnrixQ
240288568,Free Online Session - Digital Induction Program,past,2017-05-27 10:30:00,3,meetup-group-mBrnrixQ
240384742,Free Online Session On Big Data - Business Analytics Logistic Regression,past,2017-06-03 10:30:00,15,meetup-group-mBrnrixQ
240480128,Big Data Analytics - A Road-map In Industry Digital Transformation,past,2017-06-03 10:30:00,2,meetup-group-mBrnrixQ
240601100,Free Online Session on Advance Analytics & Machine Learning,past,2017-06-10 10:30:00,30,meetup-group-mBrnrixQ
240601175,Complimentary Classroom Session on Advance Analytics & Machine Learning,past,2017-06-10 10:30:00,11,meetup-group-mBrnrixQ
240808879,Free Webinar on Basics of Data Science & Its Demand In Various Industries,past,2017-06-17 10:30:00,8,meetup-group-mBrnrixQ
240808991,Free One to One Career Counselling Session In the field of Data Science,past,2017-06-17 10:30:00,3,meetup-group-mBrnrixQ
240960642,Online Session on Advance Analytics – Most Essential Element In Industry Growth,past,2017-06-24 11:30:00,7,meetup-group-mBrnrixQ
240986516,Free Career Counseling Seminar on Advance Analytics by Industry Experts @Pune,past,2017-06-24 11:30:00,4,meetup-group-mBrnrixQ
240986409,Data Science Contest - No Registration fees - Submit projects till 25 June 2017,past,2017-06-26 10:15:00,2,meetup-group-mBrnrixQ
241083765,Free Online Session on Advance Analytics - Clustering,past,2017-07-01 11:30:00,14,meetup-group-mBrnrixQ
241084008,Demo session on Data Science - Clustering & Business Analytics Industry Demand,past,2017-07-01 11:30:00,5,meetup-group-mBrnrixQ
241303259,Nine Techniques That Are The Foundation of Data Science - Free Online Session,past,2017-07-08 10:30:00,30,meetup-group-mBrnrixQ
241303280,Nine Techniques That Are The Foundation of Data Science - Complementary Seminar,past,2017-07-08 10:30:00,21,meetup-group-mBrnrixQ
241543379,Understanding Inferential Statistics using Hypothesis Testing – Free Seminar,past,2017-07-15 11:30:00,5,meetup-group-mBrnrixQ
241543433,Understanding Inferential Statistics using Hypothesis Testing – Free Webinar,past,2017-07-15 11:30:00,12,meetup-group-mBrnrixQ
241355540,Mastering Data Science with Advance Excel Workshop for Manufacturing Industries,past,2017-07-20 04:30:00,8,meetup-group-mBrnrixQ
241786123,Real Industry Use Case led Webinar on Data Analytics Demand Growth,past,2017-07-22 11:30:00,8,meetup-group-mBrnrixQ
241786215,Real Industry Use Case led Seminar on Data Analytics Demand Growth,past,2017-07-22 11:30:00,6,meetup-group-mBrnrixQ
241999778,Get Insights into Advance Analytics - Complimentary Online Session,past,2017-07-29 10:30:00,14,meetup-group-mBrnrixQ
241999822,Get Insights into Advance Analytics - Complimentary Seminar,past,2017-07-29 10:30:00,8,meetup-group-mBrnrixQ
242159690,"Free Seminar on Comparative study of Data Analytics tools like R, Python, SAS...",past,2017-08-05 10:30:00,17,meetup-group-mBrnrixQ
242159749,"Free Webinar on Comparative study of Data Analytics tools like R, Python, SAS,..",past,2017-08-05 10:30:00,14,meetup-group-mBrnrixQ
242375431,"Classroom Demo Session on ""R"" programming with Its merits & demerits",past,2017-08-12 10:30:00,16,meetup-group-mBrnrixQ
242375464,"Online Demo Session on ""R"" programming with Its merits & demerits",past,2017-08-12 10:30:00,27,meetup-group-mBrnrixQ
242530324,"Free Webinar-Brief Introduction to ""Python"" Programming & Its merits - demerits",past,2017-08-19 10:30:00,28,meetup-group-mBrnrixQ
242530364,"Free Seminar-Brief Introduction to ""Python"" Programming & Its merits - demerits",past,2017-08-19 10:30:00,6,meetup-group-mBrnrixQ
242731973,Free Online Session on Brief Introduction to Programming with SAS,past,2017-08-26 10:30:00,11,meetup-group-mBrnrixQ
242732030,Complementary Classroom Session On Brief Introduction to Programming with SAS,past,2017-08-26 10:30:00,12,meetup-group-mBrnrixQ
